"area_name","area_code","date","new_cases","total_cases"
"Lewisham","E09000023",2020-05-21,5,1138
"Merton","E09000024",2020-05-21,5,876
"Newham","E09000025",2020-05-21,8,1166
"Redbridge","E09000026",2020-05-21,0,1004
"Richmond upon Thames","E09000027",2020-05-21,3,491
"Southwark","E09000028",2020-05-21,2,1383
"Sutton","E09000029",2020-05-21,13,933
"Tower Hamlets","E09000030",2020-05-21,5,736
"Waltham Forest","E09000031",2020-05-21,3,940
"Wandsworth","E09000032",2020-05-21,3,1096
"Westminster","E09000033",2020-05-21,3,720
"Barking and Dagenham","E09000002",2020-05-22,1,655
"Barnet","E09000003",2020-05-22,3,1521
"Bexley","E09000004",2020-05-22,8,972
"Brent","E09000005",2020-05-22,5,1632
"Bromley","E09000006",2020-05-22,5,1460
"Camden","E09000007",2020-05-22,1,668
"Croydon","E09000008",2020-05-22,3,1767
"Ealing","E09000009",2020-05-22,12,1429
"Enfield","E09000010",2020-05-22,2,1111
"Greenwich","E09000011",2020-05-22,1,881
"Hackney and City of London","E09000012",2020-05-22,0,760
"Hammersmith and Fulham","E09000013",2020-05-22,4,702
"Haringey","E09000014",2020-05-22,1,703
"Harrow","E09000015",2020-05-22,2,1210
"Havering","E09000016",2020-05-22,2,878
"Hillingdon","E09000017",2020-05-22,2,998
"Hounslow","E09000018",2020-05-22,5,948
"Islington","E09000019",2020-05-22,2,511
"Kensington and Chelsea","E09000020",2020-05-22,0,526
"Kingston upon Thames","E09000021",2020-05-22,4,690
"Lambeth","E09000022",2020-05-22,2,1312
"Lewisham","E09000023",2020-05-22,2,1140
"Merton","E09000024",2020-05-22,0,876
"Newham","E09000025",2020-05-22,2,1168
"Redbridge","E09000026",2020-05-22,5,1009
"Richmond upon Thames","E09000027",2020-05-22,0,491
"Southwark","E09000028",2020-05-22,0,1383
"Sutton","E09000029",2020-05-22,5,938
"Tower Hamlets","E09000030",2020-05-22,2,738
"Waltham Forest","E09000031",2020-05-22,2,942
"Wandsworth","E09000032",2020-05-22,1,1097
"Westminster","E09000033",2020-05-22,1,721
"Barking and Dagenham","E09000002",2020-05-23,2,657
"Barnet","E09000003",2020-05-23,1,1522
"Bexley","E09000004",2020-05-23,2,974
"Brent","E09000005",2020-05-23,3,1635
"Bromley","E09000006",2020-05-23,1,1461
"Camden","E09000007",2020-05-23,0,668
"Croydon","E09000008",2020-05-23,8,1775
"Ealing","E09000009",2020-05-23,2,1431
"Enfield","E09000010",2020-05-23,1,1112
"Greenwich","E09000011",2020-05-23,3,884
"Hackney and City of London","E09000012",2020-05-23,1,761
"Hammersmith and Fulham","E09000013",2020-05-23,0,702
"Haringey","E09000014",2020-05-23,2,705
"Harrow","E09000015",2020-05-23,1,1211
"Havering","E09000016",2020-05-23,0,878
"Hillingdon","E09000017",2020-05-23,1,999
"Hounslow","E09000018",2020-05-23,1,949
"Islington","E09000019",2020-05-23,1,512
"Kensington and Chelsea","E09000020",2020-05-23,1,527
"Kingston upon Thames","E09000021",2020-05-23,0,690
"Lambeth","E09000022",2020-05-23,5,1317
"Lewisham","E09000023",2020-05-23,1,1141
"Merton","E09000024",2020-05-23,3,879
"Newham","E09000025",2020-05-23,7,1175
"Redbridge","E09000026",2020-05-23,2,1011
"Richmond upon Thames","E09000027",2020-05-23,0,491
"Southwark","E09000028",2020-05-23,3,1386
"Sutton","E09000029",2020-05-23,2,940
"Tower Hamlets","E09000030",2020-05-23,4,742
"Waltham Forest","E09000031",2020-05-23,1,943
"Wandsworth","E09000032",2020-05-23,4,1101
"Westminster","E09000033",2020-05-23,2,723
"Barking and Dagenham","E09000002",2020-05-24,0,657
"Barnet","E09000003",2020-05-24,2,1524
"Bexley","E09000004",2020-05-24,1,975
"Brent","E09000005",2020-05-24,4,1639
"Bromley","E09000006",2020-05-24,3,1464
"Camden","E09000007",2020-05-24,2,670
"Croydon","E09000008",2020-05-24,3,1778
"Ealing","E09000009",2020-05-24,3,1434
"Enfield","E09000010",2020-05-24,3,1115
"Greenwich","E09000011",2020-05-24,0,884
"Hackney and City of London","E09000012",2020-05-24,1,762
"Hammersmith and Fulham","E09000013",2020-05-24,0,702
"Haringey","E09000014",2020-05-24,3,708
"Harrow","E09000015",2020-05-24,0,1211
"Havering","E09000016",2020-05-24,1,879
"Hillingdon","E09000017",2020-05-24,4,1003
"Hounslow","E09000018",2020-05-24,0,949
"Islington","E09000019",2020-05-24,0,512
"Kensington and Chelsea","E09000020",2020-05-24,1,528
"Kingston upon Thames","E09000021",2020-05-24,1,691
"Lambeth","E09000022",2020-05-24,2,1319
"Lewisham","E09000023",2020-05-24,2,1143
"Merton","E09000024",2020-05-24,2,881
"Newham","E09000025",2020-05-24,1,1176
"Redbridge","E09000026",2020-05-24,0,1011
"Richmond upon Thames","E09000027",2020-05-24,3,494
"Southwark","E09000028",2020-05-24,1,1387
"Sutton","E09000029",2020-05-24,2,942
"Tower Hamlets","E09000030",2020-05-24,1,743
"Waltham Forest","E09000031",2020-05-24,1,944
"Wandsworth","E09000032",2020-05-24,3,1104
"Westminster","E09000033",2020-05-24,1,724
"Barking and Dagenham","E09000002",2020-05-25,3,660
"Barnet","E09000003",2020-05-25,1,1525
"Bexley","E09000004",2020-05-25,0,975
"Brent","E09000005",2020-05-25,1,1640
"Bromley","E09000006",2020-05-25,3,1467
"Camden","E09000007",2020-05-25,1,671
"Croydon","E09000008",2020-05-25,6,1784
"Ealing","E09000009",2020-05-25,5,1439
"Enfield","E09000010",2020-05-25,2,1117
"Greenwich","E09000011",2020-05-25,2,886
"Hackney and City of London","E09000012",2020-05-25,1,763
"Hammersmith and Fulham","E09000013",2020-05-25,1,703
"Haringey","E09000014",2020-05-25,1,709
"Harrow","E09000015",2020-05-25,0,1211
"Havering","E09000016",2020-05-25,2,881
"Hillingdon","E09000017",2020-05-25,3,1006
"Hounslow","E09000018",2020-05-25,2,951
"Islington","E09000019",2020-05-25,2,514
"Kensington and Chelsea","E09000020",2020-05-25,0,528
"Kingston upon Thames","E09000021",2020-05-25,3,694
"Lambeth","E09000022",2020-05-25,1,1320
"Lewisham","E09000023",2020-05-25,4,1147
"Merton","E09000024",2020-05-25,0,881
"Newham","E09000025",2020-05-25,2,1178
"Redbridge","E09000026",2020-05-25,2,1013
"Richmond upon Thames","E09000027",2020-05-25,5,499
"Southwark","E09000028",2020-05-25,2,1389
"Sutton","E09000029",2020-05-25,0,942
"Tower Hamlets","E09000030",2020-05-25,1,744
"Waltham Forest","E09000031",2020-05-25,2,946
"Wandsworth","E09000032",2020-05-25,0,1104
"Westminster","E09000033",2020-05-25,0,724
"Barking and Dagenham","E09000002",2020-05-26,4,664
"Barnet","E09000003",2020-05-26,4,1529
"Bexley","E09000004",2020-05-26,5,980
"Brent","E09000005",2020-05-26,1,1641
"Bromley","E09000006",2020-05-26,0,1467
"Camden","E09000007",2020-05-26,0,671
"Croydon","E09000008",2020-05-26,5,1789
"Ealing","E09000009",2020-05-26,4,1443
"Enfield","E09000010",2020-05-26,3,1120
"Greenwich","E09000011",2020-05-26,5,891
"Hackney and City of London","E09000012",2020-05-26,1,764
"Hammersmith and Fulham","E09000013",2020-05-26,1,704
"Haringey","E09000014",2020-05-26,0,709
"Harrow","E09000015",2020-05-26,2,1213
"Havering","E09000016",2020-05-26,3,884
"Hillingdon","E09000017",2020-05-26,1,1007
"Hounslow","E09000018",2020-05-26,2,953
"Islington","E09000019",2020-05-26,1,515
"Kensington and Chelsea","E09000020",2020-05-26,1,529
"Kingston upon Thames","E09000021",2020-05-26,2,696
"Lambeth","E09000022",2020-05-26,3,1323
"Lewisham","E09000023",2020-05-26,2,1149
"Merton","E09000024",2020-05-26,4,885
"Newham","E09000025",2020-05-26,1,1179
"Redbridge","E09000026",2020-05-26,1,1014
"Richmond upon Thames","E09000027",2020-05-26,3,502
"Southwark","E09000028",2020-05-26,1,1390
"Sutton","E09000029",2020-05-26,1,943
"Tower Hamlets","E09000030",2020-05-26,3,747
"Waltham Forest","E09000031",2020-05-26,1,947
"Wandsworth","E09000032",2020-05-26,0,1104
"Westminster","E09000033",2020-05-26,1,725
"Barking and Dagenham","E09000002",2020-05-27,0,664
"Barnet","E09000003",2020-05-27,9,1538
"Bexley","E09000004",2020-05-27,3,983
"Brent","E09000005",2020-05-27,3,1644
"Bromley","E09000006",2020-05-27,4,1471
"Camden","E09000007",2020-05-27,1,672
"Croydon","E09000008",2020-05-27,5,1794
"Ealing","E09000009",2020-05-27,5,1448
"Enfield","E09000010",2020-05-27,3,1123
"Greenwich","E09000011",2020-05-27,3,894
"Hackney and City of London","E09000012",2020-05-27,2,766
"Hammersmith and Fulham","E09000013",2020-05-27,0,704
"Haringey","E09000014",2020-05-27,5,714
"Harrow","E09000015",2020-05-27,4,1217
"Havering","E09000016",2020-05-27,2,886
"Hillingdon","E09000017",2020-05-27,2,1009
"Hounslow","E09000018",2020-05-27,2,955
"Islington","E09000019",2020-05-27,2,517
"Kensington and Chelsea","E09000020",2020-05-27,0,529
"Kingston upon Thames","E09000021",2020-05-27,1,697
"Lambeth","E09000022",2020-05-27,0,1323
"Lewisham","E09000023",2020-05-27,1,1150
"Merton","E09000024",2020-05-27,2,887
"Newham","E09000025",2020-05-27,3,1182
"Redbridge","E09000026",2020-05-27,3,1017
"Richmond upon Thames","E09000027",2020-05-27,3,505
"Southwark","E09000028",2020-05-27,6,1396
"Sutton","E09000029",2020-05-27,6,949
"Tower Hamlets","E09000030",2020-05-27,1,748
"Waltham Forest","E09000031",2020-05-27,0,947
"Wandsworth","E09000032",2020-05-27,1,1105
"Westminster","E09000033",2020-05-27,2,727
"Barking and Dagenham","E09000002",2020-05-28,4,668
"Barnet","E09000003",2020-05-28,4,1542
"Bexley","E09000004",2020-05-28,6,989
"Brent","E09000005",2020-05-28,2,1646
"Bromley","E09000006",2020-05-28,6,1477
"Camden","E09000007",2020-05-28,0,672
"Croydon","E09000008",2020-05-28,1,1795
"Ealing","E09000009",2020-05-28,7,1455
"Enfield","E09000010",2020-05-28,1,1124
"Greenwich","E09000011",2020-05-28,1,895
"Hackney and City of London","E09000012",2020-05-28,1,767
"Hammersmith and Fulham","E09000013",2020-05-28,0,704
"Haringey","E09000014",2020-05-28,1,715
"Harrow","E09000015",2020-05-28,4,1221
"Havering","E09000016",2020-05-28,1,887
"Hillingdon","E09000017",2020-05-28,3,1012
"Hounslow","E09000018",2020-05-28,3,958
"Islington","E09000019",2020-05-28,0,517
"Kensington and Chelsea","E09000020",2020-05-28,1,530
"Kingston upon Thames","E09000021",2020-05-28,1,698
"Lambeth","E09000022",2020-05-28,1,1324
"Lewisham","E09000023",2020-05-28,2,1152
"Merton","E09000024",2020-05-28,3,890
"Newham","E09000025",2020-05-28,5,1187
"Redbridge","E09000026",2020-05-28,1,1018
"Richmond upon Thames","E09000027",2020-05-28,0,505
"Southwark","E09000028",2020-05-28,3,1399
"Sutton","E09000029",2020-05-28,4,953
"Tower Hamlets","E09000030",2020-05-28,2,750
"Waltham Forest","E09000031",2020-05-28,2,949
"Wandsworth","E09000032",2020-05-28,2,1107
"Westminster","E09000033",2020-05-28,2,729
"Barking and Dagenham","E09000002",2020-05-29,0,668
"Barnet","E09000003",2020-05-29,3,1545
"Bexley","E09000004",2020-05-29,1,990
"Brent","E09000005",2020-05-29,1,1647
"Bromley","E09000006",2020-05-29,1,1478
"Camden","E09000007",2020-05-29,1,673
"Croydon","E09000008",2020-05-29,5,1800
"Ealing","E09000009",2020-05-29,5,1460
"Enfield","E09000010",2020-05-29,3,1127
"Greenwich","E09000011",2020-05-29,5,900
"Hackney and City of London","E09000012",2020-05-29,2,769
"Hammersmith and Fulham","E09000013",2020-05-29,2,706
"Haringey","E09000014",2020-05-29,0,715
"Harrow","E09000015",2020-05-29,1,1222
"Havering","E09000016",2020-05-29,0,887
"Hillingdon","E09000017",2020-05-29,2,1014
"Hounslow","E09000018",2020-05-29,1,959
"Islington","E09000019",2020-05-29,1,518
"Kensington and Chelsea","E09000020",2020-05-29,2,532
"Kingston upon Thames","E09000021",2020-05-29,6,704
"Lambeth","E09000022",2020-05-29,0,1324
"Lewisham","E09000023",2020-05-29,4,1156
"Merton","E09000024",2020-05-29,1,891
"Newham","E09000025",2020-05-29,1,1188
"Redbridge","E09000026",2020-05-29,0,1018
"Richmond upon Thames","E09000027",2020-05-29,0,505
"Southwark","E09000028",2020-05-29,1,1400
"Sutton","E09000029",2020-05-29,3,956
"Tower Hamlets","E09000030",2020-05-29,2,752
"Waltham Forest","E09000031",2020-05-29,2,951
"Wandsworth","E09000032",2020-05-29,1,1108
"Westminster","E09000033",2020-05-29,0,729
"Barking and Dagenham","E09000002",2020-05-30,0,668
"Barnet","E09000003",2020-05-30,1,1546
"Bexley","E09000004",2020-05-30,5,995
"Brent","E09000005",2020-05-30,7,1654
"Bromley","E09000006",2020-05-30,0,1478
"Camden","E09000007",2020-05-30,0,673
"Croydon","E09000008",2020-05-30,0,1800
"Ealing","E09000009",2020-05-30,3,1463
"Enfield","E09000010",2020-05-30,0,1127
"Greenwich","E09000011",2020-05-30,0,900
"Hackney and City of London","E09000012",2020-05-30,1,770
"Hammersmith and Fulham","E09000013",2020-05-30,0,706
"Haringey","E09000014",2020-05-30,1,716
"Harrow","E09000015",2020-05-30,4,1226
"Havering","E09000016",2020-05-30,0,887
"Hillingdon","E09000017",2020-05-30,0,1014
"Hounslow","E09000018",2020-05-30,1,960
"Islington","E09000019",2020-05-30,1,519
"Kensington and Chelsea","E09000020",2020-05-30,1,533
"Kingston upon Thames","E09000021",2020-05-30,1,705
"Lambeth","E09000022",2020-05-30,0,1324
"Lewisham","E09000023",2020-05-30,0,1156
"Merton","E09000024",2020-05-30,0,891
"Newham","E09000025",2020-05-30,5,1193
"Redbridge","E09000026",2020-05-30,0,1018
"Richmond upon Thames","E09000027",2020-05-30,0,505
"Southwark","E09000028",2020-05-30,0,1400
"Sutton","E09000029",2020-05-30,2,958
"Tower Hamlets","E09000030",2020-05-30,3,755
"Waltham Forest","E09000031",2020-05-30,1,952
"Wandsworth","E09000032",2020-05-30,1,1109
"Westminster","E09000033",2020-05-30,1,730
"Barking and Dagenham","E09000002",2020-05-31,0,668
"Barnet","E09000003",2020-05-31,1,1547
"Bexley","E09000004",2020-05-31,3,998
"Brent","E09000005",2020-05-31,6,1660
"Bromley","E09000006",2020-05-31,1,1479
"Camden","E09000007",2020-05-31,2,675
"Croydon","E09000008",2020-05-31,1,1801
"Ealing","E09000009",2020-05-31,2,1465
"Enfield","E09000010",2020-05-31,1,1128
"Greenwich","E09000011",2020-05-31,1,901
"Hackney and City of London","E09000012",2020-05-31,1,771
"Hammersmith and Fulham","E09000013",2020-05-31,0,706
"Haringey","E09000014",2020-05-31,0,716
"Harrow","E09000015",2020-05-31,0,1226
"Havering","E09000016",2020-05-31,2,889
"Hillingdon","E09000017",2020-05-31,2,1016
"Hounslow","E09000018",2020-05-31,1,961
"Islington","E09000019",2020-05-31,0,519
"Kensington and Chelsea","E09000020",2020-05-31,0,533
"Kingston upon Thames","E09000021",2020-05-31,0,705
"Lambeth","E09000022",2020-05-31,0,1324
"Lewisham","E09000023",2020-05-31,2,1158
"Merton","E09000024",2020-05-31,0,891
"Newham","E09000025",2020-05-31,0,1193
"Redbridge","E09000026",2020-05-31,3,1021
"Richmond upon Thames","E09000027",2020-05-31,1,506
"Southwark","E09000028",2020-05-31,1,1401
"Sutton","E09000029",2020-05-31,2,960
"Tower Hamlets","E09000030",2020-05-31,1,756
"Waltham Forest","E09000031",2020-05-31,2,954
"Wandsworth","E09000032",2020-05-31,1,1110
"Westminster","E09000033",2020-05-31,1,731
"Barking and Dagenham","E09000002",2020-06-01,2,670
"Barnet","E09000003",2020-06-01,1,1548
"Bexley","E09000004",2020-06-01,2,1000
"Brent","E09000005",2020-06-01,0,1660
"Bromley","E09000006",2020-06-01,2,1481
"Camden","E09000007",2020-06-01,0,675
"Croydon","E09000008",2020-06-01,1,1802
"Ealing","E09000009",2020-06-01,4,1469
"Enfield","E09000010",2020-06-01,0,1128
"Greenwich","E09000011",2020-06-01,1,902
"Hackney and City of London","E09000012",2020-06-01,3,774
"Hammersmith and Fulham","E09000013",2020-06-01,1,707
"Haringey","E09000014",2020-06-01,1,717
"Harrow","E09000015",2020-06-01,1,1227
"Havering","E09000016",2020-06-01,1,890
"Hillingdon","E09000017",2020-06-01,3,1019
"Hounslow","E09000018",2020-06-01,1,962
"Islington","E09000019",2020-06-01,1,520
"Kensington and Chelsea","E09000020",2020-06-01,1,534
"Kingston upon Thames","E09000021",2020-06-01,1,706
"Lambeth","E09000022",2020-06-01,2,1326
"Lewisham","E09000023",2020-06-01,3,1161
"Merton","E09000024",2020-06-01,4,895
"Newham","E09000025",2020-06-01,3,1196
"Redbridge","E09000026",2020-06-01,3,1024
"Richmond upon Thames","E09000027",2020-06-01,1,507
"Southwark","E09000028",2020-06-01,1,1402
"Sutton","E09000029",2020-06-01,1,961
"Tower Hamlets","E09000030",2020-06-01,2,758
"Waltham Forest","E09000031",2020-06-01,0,954
"Wandsworth","E09000032",2020-06-01,3,1113
"Westminster","E09000033",2020-06-01,0,731
"Barking and Dagenham","E09000002",2020-06-02,1,671
"Barnet","E09000003",2020-06-02,3,1551
"Bexley","E09000004",2020-06-02,2,1002
"Brent","E09000005",2020-06-02,1,1661
"Bromley","E09000006",2020-06-02,2,1483
"Camden","E09000007",2020-06-02,2,677
"Croydon","E09000008",2020-06-02,5,1807
"Ealing","E09000009",2020-06-02,2,1471
"Enfield","E09000010",2020-06-02,3,1131
"Greenwich","E09000011",2020-06-02,3,905
"Hackney and City of London","E09000012",2020-06-02,1,775
"Hammersmith and Fulham","E09000013",2020-06-02,2,709
"Haringey","E09000014",2020-06-02,0,717
"Harrow","E09000015",2020-06-02,5,1232
"Havering","E09000016",2020-06-02,0,890
"Hillingdon","E09000017",2020-06-02,0,1019
"Hounslow","E09000018",2020-06-02,1,963
"Islington","E09000019",2020-06-02,1,521
"Kensington and Chelsea","E09000020",2020-06-02,0,534
"Kingston upon Thames","E09000021",2020-06-02,1,707
"Lambeth","E09000022",2020-06-02,1,1327
"Lewisham","E09000023",2020-06-02,0,1161
"Merton","E09000024",2020-06-02,1,896
"Newham","E09000025",2020-06-02,0,1196
"Redbridge","E09000026",2020-06-02,2,1026
"Richmond upon Thames","E09000027",2020-06-02,0,507
"Southwark","E09000028",2020-06-02,0,1402
"Sutton","E09000029",2020-06-02,3,964
"Tower Hamlets","E09000030",2020-06-02,2,760
"Waltham Forest","E09000031",2020-06-02,2,956
"Wandsworth","E09000032",2020-06-02,0,1113
"Westminster","E09000033",2020-06-02,1,732
"Barking and Dagenham","E09000002",2020-06-03,4,675
"Barnet","E09000003",2020-06-03,3,1554
"Bexley","E09000004",2020-06-03,4,1006
"Brent","E09000005",2020-06-03,2,1663
"Bromley","E09000006",2020-06-03,3,1486
"Camden","E09000007",2020-06-03,2,679
"Croydon","E09000008",2020-06-03,2,1809
"Ealing","E09000009",2020-06-03,5,1476
"Enfield","E09000010",2020-06-03,1,1132
"Greenwich","E09000011",2020-06-03,3,908
"Hackney and City of London","E09000012",2020-06-03,5,780
"Hammersmith and Fulham","E09000013",2020-06-03,3,712
"Haringey","E09000014",2020-06-03,1,718
"Harrow","E09000015",2020-06-03,2,1234
"Havering","E09000016",2020-06-03,3,893
"Hillingdon","E09000017",2020-06-03,4,1023
"Hounslow","E09000018",2020-06-03,4,967
"Islington","E09000019",2020-06-03,1,522
"Kensington and Chelsea","E09000020",2020-06-03,0,534
"Kingston upon Thames","E09000021",2020-06-03,2,709
"Lambeth","E09000022",2020-06-03,1,1328
"Lewisham","E09000023",2020-06-03,1,1162
"Merton","E09000024",2020-06-03,0,896
"Newham","E09000025",2020-06-03,3,1199
"Redbridge","E09000026",2020-06-03,5,1031
"Richmond upon Thames","E09000027",2020-06-03,2,509
"Southwark","E09000028",2020-06-03,2,1404
"Sutton","E09000029",2020-06-03,3,967
"Tower Hamlets","E09000030",2020-06-03,3,763
"Waltham Forest","E09000031",2020-06-03,0,956
"Wandsworth","E09000032",2020-06-03,2,1115
"Westminster","E09000033",2020-06-03,3,735
"Barking and Dagenham","E09000002",2020-06-04,2,677
"Barnet","E09000003",2020-06-04,1,1555
"Bexley","E09000004",2020-06-04,0,1006
"Brent","E09000005",2020-06-04,2,1665
"Bromley","E09000006",2020-06-04,2,1488
"Camden","E09000007",2020-06-04,0,679
"Croydon","E09000008",2020-06-04,2,1811
